filename,file_path,ground_truth,prediction,confidence,manipulation_score,neural_score,fft_score,ela_score,face_count,is_correct,status
real_236.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_236.jpg,Real,Real,0.9306,0.0694,0.0661,0.63,0.0607,1,True,SUCCESS
real_2360.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2360.jpg,Real,Fake,0.8536,0.8536,0.8985,0.6036,0.0645,1,False,SUCCESS
real_2361.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2361.jpg,Real,Real,0.6891,0.3109,0.3134,0.6831,0.0701,1,True,SUCCESS
real_2362.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2362.jpg,Real,Real,0.756,0.244,0.2396,0.633,0.0663,1,True,SUCCESS
real_2363.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2363.jpg,Real,Real,0.7613,0.2387,0.2273,0.7176,0.0831,1,True,SUCCESS
real_2364.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2364.jpg,Real,Real,0.9359,0.0641,0.0611,0.7846,0.05,1,True,SUCCESS
real_2365.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2365.jpg,Real,Real,0.772,0.228,0.2171,0.7795,0.05,1,True,SUCCESS
real_2366.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2366.jpg,Real,Real,0.7923,0.2077,0.1978,0.6758,0.0816,1,True,SUCCESS
real_2367.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2367.jpg,Real,Real,0.5518,0.4482,0.4476,0.7001,0.08,1,True,SUCCESS
real_2368.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2368.jpg,Real,Fake,0.6455,0.6455,0.6795,0.6624,0.0977,1,False,SUCCESS
real_2369.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2369.jpg,Real,Real,0.8311,0.1689,0.1609,0.7722,0.05,1,True,SUCCESS
real_237.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_237.jpg,Real,Real,0.9612,0.0388,0.0369,0.723,0.0606,1,True,SUCCESS
real_2370.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2370.jpg,Real,Real,0.9588,0.0412,0.0392,0.7132,0.05,1,True,SUCCESS
real_2371.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2371.jpg,Real,Real,0.8715,0.1285,0.1223,0.782,0.05,1,True,SUCCESS
real_2372.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2372.jpg,Real,Real,0.9062,0.0938,0.0893,0.8144,0.05,1,True,SUCCESS
real_2373.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2373.jpg,Real,Real,0.782,0.218,0.2076,0.7308,0.05,1,True,SUCCESS
real_2374.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2374.jpg,Real,Real,0.8433,0.1567,0.1492,0.7969,0.05,1,True,SUCCESS
real_2375.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2375.jpg,Real,Real,0.9665,0.0335,0.0319,0.7073,0.05,1,True,SUCCESS
real_2376.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2376.jpg,Real,Real,0.8904,0.1096,0.1043,0.6072,0.0641,1,True,SUCCESS
real_2377.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2377.jpg,Real,Real,0.8822,0.1178,0.1122,0.6258,0.062,1,True,SUCCESS
real_2378.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2378.jpg,Real,Real,0.9747,0.0253,0.0241,0.7274,0.0815,1,True,SUCCESS
real_2379.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2379.jpg,Real,Real,0.9576,0.0424,0.0404,0.78,0.05,1,True,SUCCESS
real_238.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_238.jpg,Real,Real,0.7969,0.2031,0.1934,0.6329,0.0652,1,True,SUCCESS
real_2380.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2380.jpg,Real,Real,0.9483,0.0517,0.0493,0.7694,0.0511,1,True,SUCCESS
real_2381.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2381.jpg,Real,Real,0.8665,0.1335,0.1271,0.774,0.05,1,True,SUCCESS
real_2382.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2382.jpg,Real,Real,0.8614,0.1386,0.132,0.7397,0.0603,1,True,SUCCESS
real_2383.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2383.jpg,Real,Real,0.8265,0.1735,0.1653,0.8125,0.0511,1,True,SUCCESS
real_2384.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2384.jpg,Real,Fake,0.6596,0.6596,0.6943,0.7572,0.0574,1,False,SUCCESS
real_2385.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2385.jpg,Real,Real,0.8534,0.1466,0.1396,0.7189,0.0674,1,True,SUCCESS
real_2386.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2386.jpg,Real,Real,0.5411,0.4589,0.486,0.7566,0.05,1,True,SUCCESS
real_2387.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2387.jpg,Real,Real,0.7611,0.2389,0.2275,0.7779,0.0573,1,True,SUCCESS
real_2388.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2388.jpg,Real,Real,0.5906,0.4094,0.3987,0.7224,0.0725,1,True,SUCCESS
real_2389.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2389.jpg,Real,Real,0.83,0.17,0.1619,0.751,0.0616,1,True,SUCCESS
real_239.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_239.jpg,Real,Real,0.8925,0.1075,0.1024,0.6588,0.0565,1,True,SUCCESS
real_2390.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2390.jpg,Real,Fake,0.8861,0.8861,0.9328,0.6559,0.0783,1,False,SUCCESS
real_2391.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2391.jpg,Real,Fake,0.9061,0.9061,0.9538,0.6448,0.0635,1,False,SUCCESS
real_2392.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2392.jpg,Real,Real,0.8976,0.1024,0.0975,0.7191,0.05,1,True,SUCCESS
real_2393.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2393.jpg,Real,Real,0.9029,0.0971,0.0925,0.7152,0.05,1,True,SUCCESS
real_2394.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2394.jpg,Real,Real,0.8327,0.1673,0.1594,0.781,0.05,1,True,SUCCESS
real_2395.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2395.jpg,Real,Fake,0.8794,0.8794,0.9257,0.7346,0.0713,1,False,SUCCESS
real_2396.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2396.jpg,Real,Real,0.9295,0.0705,0.0672,0.7632,0.05,1,True,SUCCESS
real_2397.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2397.jpg,Real,Real,0.8861,0.1139,0.1085,0.7696,0.0574,1,True,SUCCESS
real_2398.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2398.jpg,Real,Real,0.7836,0.2164,0.2061,0.7302,0.05,1,True,SUCCESS
real_2399.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2399.jpg,Real,Real,0.7557,0.2443,0.2347,0.7191,0.0716,1,True,SUCCESS
real_24.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_24.jpg,Real,Fake,0.7208,0.7208,0.7587,0.7893,0.0567,1,False,SUCCESS
real_240.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_240.jpg,Real,Real,0.8378,0.1622,0.1545,0.6883,0.0605,1,True,SUCCESS
real_2400.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2400.jpg,Real,Fake,0.7725,0.7725,0.8132,0.754,0.0592,1,False,SUCCESS
real_2401.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2401.jpg,Real,Fake,0.904,0.904,0.9515,0.753,0.0818,1,False,SUCCESS
real_2402.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2402.jpg,Real,Real,0.9666,0.0334,0.0318,0.5944,0.0777,1,True,SUCCESS
real_2403.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2403.jpg,Real,Real,0.93,0.07,0.0666,0.5923,0.0686,1,True,SUCCESS
real_2404.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2404.jpg,Real,Real,0.7891,0.2109,0.2009,0.7817,0.0654,1,True,SUCCESS
real_2405.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2405.jpg,Real,Real,0.8634,0.1366,0.1301,0.7889,0.0565,1,True,SUCCESS
real_2406.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2406.jpg,Real,Fake,0.9245,0.9245,0.9731,0.8693,0.1155,1,False,SUCCESS
real_2407.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2407.jpg,Real,Real,0.6438,0.3562,0.3595,0.8048,0.1106,1,True,SUCCESS
real_2408.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2408.jpg,Real,Real,0.7782,0.2218,0.2112,0.6805,0.0696,1,True,SUCCESS
real_2409.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2409.jpg,Real,Fake,0.8417,0.8417,0.886,0.6993,0.0736,1,False,SUCCESS
real_241.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_241.jpg,Real,Real,0.853,0.147,0.14,0.6873,0.0638,1,True,SUCCESS
real_2410.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2410.jpg,Real,Real,0.7625,0.2375,0.2262,0.7733,0.0544,1,True,SUCCESS
real_2411.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2411.jpg,Real,Real,0.7109,0.2891,0.2833,0.8058,0.05,1,True,SUCCESS
real_2412.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2412.jpg,Real,Real,0.6769,0.3231,0.3199,0.7956,0.05,1,True,SUCCESS
real_2413.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2413.jpg,Real,Fake,0.5823,0.5823,0.6313,0.7489,0.0574,1,False,SUCCESS
real_2414.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2414.jpg,Real,Real,0.8128,0.1872,0.1783,0.7913,0.05,1,True,SUCCESS
real_2415.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2415.jpg,Real,Real,0.8404,0.1596,0.152,0.8016,0.0509,1,True,SUCCESS
real_2416.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2416.jpg,Real,Fake,0.7472,0.7472,0.7865,0.7517,0.05,1,False,SUCCESS
real_2417.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2417.jpg,Real,Fake,0.8293,0.8293,0.873,0.7519,0.05,1,False,SUCCESS
real_2418.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2418.jpg,Real,Real,0.5785,0.4215,0.4432,0.7353,0.05,1,True,SUCCESS
real_2419.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2419.jpg,Real,Fake,0.5371,0.5371,0.5776,0.7191,0.05,1,False,SUCCESS
real_242.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_242.jpg,Real,Real,0.8696,0.1304,0.1242,0.7949,0.05,1,True,SUCCESS
real_2420.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2420.jpg,Real,Real,0.8192,0.1808,0.1722,0.6917,0.0525,1,True,SUCCESS
real_2421.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2421.jpg,Real,Fake,0.9112,0.9112,0.9592,0.8555,0.087,1,False,SUCCESS
real_2422.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2422.jpg,Real,Fake,0.9227,0.9227,0.9713,0.9176,0.1205,1,False,SUCCESS
real_2423.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2423.jpg,Real,Real,0.5771,0.4229,0.4259,0.7917,0.0626,1,True,SUCCESS
real_2424.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2424.jpg,Real,Real,0.6091,0.3909,0.3809,0.7596,0.05,1,True,SUCCESS
real_2425.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2425.jpg,Real,Real,0.7956,0.2044,0.1947,0.7377,0.0513,1,True,SUCCESS
real_2426.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2426.jpg,Real,Real,0.7749,0.2251,0.2144,0.7682,0.0522,1,True,SUCCESS
real_2427.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2427.jpg,Real,Fake,0.5557,0.5557,0.5986,0.7767,0.0508,1,False,SUCCESS
real_2428.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2428.jpg,Real,Real,0.7946,0.2054,0.1956,0.7781,0.05,1,True,SUCCESS
real_2429.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2429.jpg,Real,Real,0.7352,0.2648,0.256,0.6863,0.0764,1,True,SUCCESS
real_243.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_243.jpg,Real,Real,0.8772,0.1228,0.1169,0.8013,0.05,1,True,SUCCESS
real_2430.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2430.jpg,Real,Real,0.9559,0.0441,0.042,0.7202,0.0602,1,True,SUCCESS
real_2431.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2431.jpg,Real,Real,0.7184,0.2816,0.2742,0.8095,0.05,1,True,SUCCESS
real_2432.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2432.jpg,Real,Real,0.7173,0.2827,0.2774,0.7663,0.0663,1,True,SUCCESS
real_2433.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2433.jpg,Real,Real,0.8548,0.1452,0.1382,0.7661,0.05,1,True,SUCCESS
real_2434.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2434.jpg,Real,Real,0.9298,0.0702,0.0669,0.7474,0.0574,1,True,SUCCESS
real_2435.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2435.jpg,Real,Real,0.9523,0.0477,0.0454,0.7297,0.0581,1,True,SUCCESS
real_2436.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2436.jpg,Real,Real,0.6583,0.3417,0.3478,0.7627,0.05,1,True,SUCCESS
real_2437.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2437.jpg,Real,Real,0.963,0.037,0.0353,0.6496,0.0699,1,True,SUCCESS
real_2438.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2438.jpg,Real,Real,0.9434,0.0566,0.0539,0.7572,0.0652,1,True,SUCCESS
real_2439.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2439.jpg,Real,Real,0.9771,0.0229,0.0219,0.7082,0.0701,1,True,SUCCESS
real_244.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_244.jpg,Real,Real,0.8898,0.1102,0.105,0.7811,0.05,1,True,SUCCESS
real_2440.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2440.jpg,Real,Real,0.7165,0.2835,0.2863,0.5969,0.0631,1,True,SUCCESS
real_2441.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2441.jpg,Real,Real,0.6866,0.3134,0.3211,0.6383,0.0637,1,True,SUCCESS
real_2442.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2442.jpg,Real,Fake,0.5052,0.5052,0.5397,0.77,0.05,1,False,SUCCESS
real_2443.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2443.jpg,Real,Fake,0.7147,0.7147,0.7524,0.7733,0.05,1,False,SUCCESS
real_2444.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2444.jpg,Real,Real,0.7017,0.2983,0.2841,0.7834,0.05,1,True,SUCCESS
real_2445.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2445.jpg,Real,Real,0.8768,0.1232,0.1173,0.7873,0.0548,1,True,SUCCESS
real_2446.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2446.jpg,Real,Real,0.8563,0.1437,0.1368,0.7413,0.0608,1,True,SUCCESS
real_2447.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2447.jpg,Real,Real,0.8088,0.1912,0.1821,0.7181,0.0572,1,True,SUCCESS
real_2448.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2448.jpg,Real,Real,0.686,0.314,0.3194,0.6819,0.0564,1,True,SUCCESS
real_2449.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2449.jpg,Real,Real,0.7356,0.2644,0.2564,0.7575,0.0644,1,True,SUCCESS
real_245.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_245.jpg,Real,Real,0.7724,0.2276,0.2168,0.6461,0.0669,1,True,SUCCESS
real_2450.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2450.jpg,Real,Fake,0.8109,0.8109,0.8536,0.7643,0.0608,1,False,SUCCESS
real_2451.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2451.jpg,Real,Real,0.7464,0.2536,0.2415,0.762,0.0603,1,True,SUCCESS
real_2452.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2452.jpg,Real,Fake,0.6868,0.6868,0.7229,0.7329,0.0597,1,False,SUCCESS
real_2453.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2453.jpg,Real,Real,0.7771,0.2229,0.2123,0.7277,0.0633,1,True,SUCCESS
real_2454.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2454.jpg,Real,Real,0.8377,0.1623,0.1546,0.7489,0.0868,1,True,SUCCESS
real_2455.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2455.jpg,Real,Real,0.9187,0.0813,0.0774,0.6944,0.0713,1,True,SUCCESS
real_2456.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2456.jpg,Real,Real,0.9709,0.0291,0.0277,0.6654,0.0585,1,True,SUCCESS
real_2457.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2457.jpg,Real,Real,0.5274,0.4726,0.4997,0.7965,0.05,1,True,SUCCESS
real_2458.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2458.jpg,Real,Fake,0.8906,0.8906,0.9375,0.7362,0.0836,1,False,SUCCESS
real_2459.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2459.jpg,Real,Real,0.774,0.226,0.2153,0.7927,0.0508,1,True,SUCCESS
real_246.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_246.jpg,Real,Real,0.9112,0.0888,0.0845,0.7294,0.0541,1,True,SUCCESS
real_2460.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2460.jpg,Real,Fake,0.6354,0.6354,0.6688,0.7889,0.05,1,False,SUCCESS
real_2461.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2461.jpg,Real,Fake,0.5334,0.5334,0.5667,0.7862,0.05,1,False,SUCCESS
real_2462.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2462.jpg,Real,Real,0.7503,0.2497,0.2383,0.7821,0.05,1,True,SUCCESS
real_2463.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2463.jpg,Real,Real,0.8442,0.1558,0.1484,0.7964,0.05,1,True,SUCCESS
real_2464.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2464.jpg,Real,Real,0.9069,0.0931,0.0886,0.7902,0.0547,1,True,SUCCESS
real_2465.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2465.jpg,Real,Real,0.9316,0.0684,0.0652,0.7275,0.05,1,True,SUCCESS
real_2466.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2466.jpg,Real,Real,0.9664,0.0336,0.032,0.6605,0.0605,1,True,SUCCESS
real_2467.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2467.jpg,Real,Real,0.8949,0.1051,0.1001,0.4215,0.05,1,True,SUCCESS
real_2468.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2468.jpg,Real,Real,0.9544,0.0456,0.0434,0.7779,0.05,1,True,SUCCESS
real_2469.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2469.jpg,Real,Real,0.8487,0.1513,0.1441,0.7741,0.05,1,True,SUCCESS
real_247.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_247.jpg,Real,Real,0.9125,0.0875,0.0834,0.7457,0.0587,1,True,SUCCESS
real_2470.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2470.jpg,Real,Real,0.7944,0.2056,0.1958,0.7701,0.05,1,True,SUCCESS
real_2471.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2471.jpg,Real,Real,0.7806,0.2194,0.2089,0.7389,0.0573,1,True,SUCCESS
real_2472.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2472.jpg,Real,Real,0.714,0.286,0.2738,0.765,0.05,1,True,SUCCESS
real_2473.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2473.jpg,Real,Real,0.5542,0.4458,0.4729,0.714,0.0534,1,True,SUCCESS
real_2474.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2474.jpg,Real,Real,0.5823,0.4177,0.4278,0.7253,0.0619,1,True,SUCCESS
real_2475.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2475.jpg,Real,Real,0.7712,0.2288,0.2183,0.6894,0.0685,1,True,SUCCESS
real_2476.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2476.jpg,Real,Real,0.8062,0.1938,0.1845,0.6971,0.0767,1,True,SUCCESS
real_2477.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2477.jpg,Real,Real,0.8546,0.1454,0.1385,0.603,0.068,1,True,SUCCESS
real_2478.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2478.jpg,Real,Real,0.9067,0.0933,0.0889,0.7519,0.05,1,True,SUCCESS
real_2479.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2479.jpg,Real,Real,0.9579,0.0421,0.0401,0.6325,0.0564,1,True,SUCCESS
real_248.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_248.jpg,Real,Real,0.7964,0.2036,0.1939,0.7054,0.061,1,True,SUCCESS
real_2480.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2480.jpg,Real,Real,0.7417,0.2583,0.246,0.6834,0.0918,1,True,SUCCESS
real_2481.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2481.jpg,Real,Real,0.7723,0.2277,0.2169,0.6551,0.0834,1,True,SUCCESS
real_2482.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2482.jpg,Real,Real,0.9747,0.0253,0.0241,0.7085,0.0914,1,True,SUCCESS
real_2483.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2483.jpg,Real,Real,0.9198,0.0802,0.0763,0.7558,0.05,1,True,SUCCESS
real_2484.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2484.jpg,Real,Real,0.803,0.197,0.1876,0.7835,0.05,1,True,SUCCESS
real_2485.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2485.jpg,Real,Real,0.5657,0.4343,0.4531,0.699,0.0572,1,True,SUCCESS
real_2486.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2486.jpg,Real,Fake,0.8041,0.8041,0.8464,0.7202,0.064,1,False,SUCCESS
real_2487.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2487.jpg,Real,Real,0.7025,0.2975,0.287,0.7411,0.0711,1,True,SUCCESS
real_2488.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2488.jpg,Real,Real,0.9084,0.0916,0.0872,0.7232,0.0547,1,True,SUCCESS
real_2489.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2489.jpg,Real,Real,0.9388,0.0612,0.0583,0.7352,0.0628,1,True,SUCCESS
real_249.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_249.jpg,Real,Real,0.8947,0.1053,0.1002,0.7753,0.0533,1,True,SUCCESS
real_2490.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2490.jpg,Real,Real,0.8159,0.1841,0.1753,0.771,0.05,1,True,SUCCESS
real_2491.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2491.jpg,Real,Real,0.7657,0.2343,0.2232,0.7652,0.052,1,True,SUCCESS
real_2492.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2492.jpg,Real,Real,0.6858,0.3142,0.3132,0.7486,0.0553,1,True,SUCCESS
real_2493.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2493.jpg,Real,Real,0.8815,0.1185,0.1128,0.7368,0.0513,1,True,SUCCESS
real_2494.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2494.jpg,Real,Real,0.8074,0.1926,0.1834,0.6996,0.0752,1,True,SUCCESS
real_2495.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Real\real_2495.jpg,Real,Fake,0.829,0.829,0.8726,0.6668,0.0743,1,False,SUCCESS
